MAL_ID,Name,Score,Genres,English name,,Type,Episodes,Aired,Premiered,,,Studios,Source,,Rating,Ranked,Popularity,,Favorites,Watching,Completed,,Dropped
40397,Maoujou de Oyasumi,8.04,"Slice of Life, Comedy, Supernatural, Magic, Fantasy, Shounen",Sleepy Princess in the Demon Castle,,TV,12,"Oct 6, 2020 to Dec 22, 2020",Fall 2020,,,Doga Kobo,Manga,,PG-13 - Teens 13 or older,490,1446,,1000,18006,42696,,3515
40398,"Hitozuma, Mitsu to Niku",6.02,Hentai,Unknown,,OVA,Unknown,"Nov 29, 2019 to ?",Unknown,,,Unknown,Manga,,Rx - Hentai,Unknown,8284,,8,1273,6,,216
40399,Valkyrie Hazard,5.34,Hentai,Unknown,,OVA,1,27-Dec-19,Unknown,,,Unknown,Manga,,Rx - Hentai,Unknown,10281,,2,417,158,,86
40403,Shin Sakura Taisen the Animation,5.81,"Sci-Fi, Adventure, Mecha, Shounen",Sakura Wars the Animation,,TV,12,"Apr 3, 2020 to Jun 19, 2020",Spring 2020,,,SANZIGEN,Game,,PG-13 - Teens 13 or older,8788,4335,,24,1523,2862,,2302
40405,Cop Craft: Utsukushiki Onna Kishi! Toraware no Yousei wo Oe!,5.77,"Action, Sci-Fi, Police, Magic, Fantasy",Unknown,,Special,1,10-Sep-19,Unknown,,,Millepensee,Light novel,,R - 17+ (violence & profanity),8937,6836,,2,146,2899,,122
40406,Nanami-chan 4th Series,Unknown,Kids,Unknown,,TV,16,"Jun 1, 2007 to Sep 14, 2007",Summer 2007,,,Unknown,Unknown,,G - All Ages,15754,17052,,0,1,20,,17
40407,Nanami-chan 5th Series,Unknown,Kids,Unknown,,TV,16,"Jun 8, 2008 to Oct 12, 2008",Summer 2008,,,Unknown,Unknown,,G - All Ages,15757,17167,,0,1,18,,19
40408,Nanami-chan 6th Series,Unknown,Kids,Unknown,,TV,16,"Jun 14, 2009 to Sep 27, 2009",Summer 2009,,,Unknown,Unknown,,G - All Ages,15758,17215,,0,1,18,,17
40410,Ring no Seraph,6.54,"Action, Music",Seraphim on the Ring,,Music,1,29-Aug-19,Unknown,,,Unknown,Original,,PG-13 - Teens 13 or older,5701,13480,,1,3,241,,5
40412,Japanda,5.28,"Music, Josei",Japanda,,ONA,1,3-Sep-19,Unknown,,,Fanworks,Original,,G - All Ages,10177,13989,,0,5,179,,31
40414,Hitojichi Koukan feat. Hatsune Miku,5.9,Music,Unknown,,Music,1,5-Jul-19,Unknown,,,Unknown,Original,,G - All Ages,8523,15331,,0,5,147,,3
40415,Senkou Progress,Unknown,Music,Unknown,,Music,1,16-May-19,Unknown,,,Unknown,Original,,G - All Ages,11876,16851,,0,1,68,,2
40416,Date A Bullet: Dead or Bullet,7.51,Sci-Fi,Unknown,,Movie,1,14-Aug-20,Unknown,,,GEEK TOYS,Light novel,,PG-13 - Teens 13 or older,1553,2120,,905,1643,17045,,154
40417,Fruits Basket 2nd Season,8.54,"Slice of Life, Comedy, Supernatural, Drama, Romance, Shoujo",Unknown,,TV,25,"Apr 7, 2020 to Sep 22, 2020",Spring 2020,,,TMS Entertainment,Manga,,PG-13 - Teens 13 or older,87,750,,3013,40614,79090,,3212
40421,Given Movie,8.19,"Music, Slice of Life, Drama, Romance, Shounen Ai",Unknown,,Movie,1,22-Aug-20,Unknown,,,Lerche,Manga,,Unknown,321,1734,,1151,1984,27699,,133
40423,Taeko no Nichijou,Unknown,Slice of Life,Unknown,,TV,26,"Oct 6, 2019 to Mar 29, 2020",Fall 2019,,,DLE,Manga,,G - All Ages,12323,12872,,1,36,43,,91
40425,Neko Neko Nihonshi Movie: Ryouma no Hachamecha Time Travel ze yo!,Unknown,"Historical, Kids, Parody",Unknown,,Movie,1,22-Feb-20,Unknown,,,Unknown,Web manga,,G - All Ages,11114,14571,,0,1,26,,17
40427,Beotkkotnamu Kokkiri Sup,Unknown,Drama,Cherry Blossom Elephant In Forest,,Movie,1,2011,Unknown,,,Earth Design Works,Unknown,,G - All Ages,13435,17303,,0,1,34,,5
40429,Bishoujo Senshi Sailor Moon Eternal Movie 2,Unknown,"Demons, Magic, Romance, Shoujo",Unknown,,Movie,1,11-Feb-21,Unknown,,,"Toei Animation, Studio Deen",Manga,,PG-13 - Teens 13 or older,13452,5831,,26,46,62,,11
40430,Uchuu Seibutsu Jirou,Unknown,"Music, Space, Kids",Unknown,,ONA,1,20-Sep-19,Unknown,,,Fanworks,Original,,G - All Ages,12663,15707,,0,4,108,,16
40431,Starmyu 3rd Season: Encore,Unknown,"Music, Slice of Life, School",Unknown,,Special,1,30-Sep-19,Unknown,,,Unknown,Original,,PG-13 - Teens 13 or older,12243,10848,,2,46,179,,36
40434,Mo Dao Zu Shi 3rd Season,Unknown,"Action, Historical, Demons, Supernatural, Drama, Magic",Unknown,,ONA,Unknown,2021 to ?,Unknown,,,B.CMAY PICTURES,Novel,,Unknown,Unknown,3989,,119,1,0,,0
40435,Mo Dao Zu Shi Q,8.14,"Comedy, Historical, Supernatural, Magic",The Founder of Diabolism Q,,ONA,30,"Jul 31, 2020 to Jan 29, 2021",Unknown,,,B.CMAY PICTURES,Novel,,PG-13 - Teens 13 or older,377,4964,,124,3844,426,,192
40436,Peter Grill to Kenja no Jikan,5.51,"Harem, Comedy, Ecchi, Fantasy",Peter Grill and the Philosopher's Time,,TV,12,"Jul 11, 2020 to Sep 26, 2020",Summer 2020,,,Wolfsbane,Manga,,R+ - Mild Nudity,9670,1288,,897,19205,44504,,13333
40437,Mono no Kamisama Cocotama,Unknown,"Slice of Life, Kids, Magic, Fantasy",Unknown,,ONA,12,"Sep 26, 2019 to Feb 21, 2020",Unknown,,,Unknown,Original,,G - All Ages,15645,15244,,2,34,18,,27
40438,Obsolete,5.77,Mecha,Obsolete,,ONA,12,"Dec 3, 2019 to Dec 1, 2020",Unknown,,,Buemon,Original,,Unknown,8938,7068,,6,697,599,,386
40439,Xiong Chumo: Bian Xing Ji,Unknown,"Adventure, Comedy",Boonie Bears:The Big Shrink,,Movie,1,16-Feb-18,Unknown,,,Unknown,Original,,PG - Children,12904,17168,,0,2,24,,18
40440,Xiong Chumo: Yuanshi Shidai,Unknown,"Adventure, Comedy",Boonie Bears:Blast into the Past,,Movie,1,5-Feb-19,Unknown,,,Unknown,Original,,PG - Children,12930,17110,,0,2,21,,20
40441,Sunny,Unknown,"Cars, Music",Unknown,,Music,1,6-Sep-19,Unknown,,,Unknown,Original,,G - All Ages,12279,16000,,0,0,112,,11
40442,Initiation feat. Hatsune Miku,5.65,"Dementia, Music",Unknown,,Music,1,26-Dec-12,Unknown,,,Unknown,Original,,PG-13 - Teens 13 or older,9291,13303,,0,7,258,,8
40452,Kaze to Tomoni,Unknown,"Kids, Music, Slice of Life",Unknown,,Music,1,1-Jun-17,Unknown,,,Unknown,Original,,G - All Ages,14912,16591,,0,2,81,,6
40453,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka II OVA,6.32,"Adventure, Comedy, Romance, Ecchi, Fantasy",Unknown,,OVA,1,29-Jan-20,Unknown,,,J.C.Staff,Light novel,,PG-13 - Teens 13 or older,6758,2180,,73,1145,37108,,175
40454,Dungeon ni Deai wo Motomeru no wa Machigatteiru Darou ka III,7.49,"Action, Adventure, Comedy, Romance, Fantasy",Is It Wrong to Try to Pick Up Girls in a Dungeon? III,,TV,12,"Oct 3, 2020 to Dec 19, 2020",Fall 2020,,,J.C.Staff,Light novel,,PG-13 - Teens 13 or older,1610,469,,1678,56903,132998,,4974
40456,Kimetsu no Yaiba Movie: Mugen Ressha-hen,8.72,"Action, Historical, Demons, Supernatural, Shounen",Unknown,,Movie,1,16-Oct-20,Unknown,,,ufotable,Manga,,R - 17+ (violence & profanity),40,398,,4034,9994,41603,,378
40459,Ensemble Stars! Picture Drama,Unknown,"Music, Parody, School",Unknown,,Special,12,"Sep 26, 2019 to Apr 24, 2020",Unknown,,,Unknown,Game,,G - All Ages,13922,10710,,1,76,49,,54
40460,Nakanohito Genome [Jikkyouchuu]: Knots of Memories,6.76,"Game, Comedy, Drama",Unknown,,OVA,1,27-Feb-20,Unknown,,,Unknown,Web manga,,PG-13 - Teens 13 or older,4633,4671,,28,292,4351,,79
40462,Ensemble Stars! Recap Special,6.05,"Music, School, Shoujo",Unknown,,Special,1,29-Sep-19,Unknown,,,David Production,Game,,PG-13 - Teens 13 or older,8023,10075,,2,44,570,,62
40463,Kimi no Kimochi,Unknown,"Kids, Music",Unknown,,Music,1,1-Aug-10,Unknown,,,Unknown,Original,,G - All Ages,15005,16901,,0,1,72,,6
40464,Mobile Suit Gundam: Hikaru Inochi Chronicle U.C.,6.4,"Military, Drama, Mecha",Unknown,,Special,1,26-Sep-19,Unknown,,,Sunrise,Unknown,,PG-13 - Teens 13 or older,6427,9105,,0,113,456,,42
40465,Chuubyou Gekihatsu Boy Special,6.86,"Slice of Life, Comedy, School",Unknown,,Special,1,25-Mar-20,Unknown,,,Studio Deen,Novel,,PG-13 - Teens 13 or older,4182,7059,,6,80,1962,,59
40468,Smileflower,Unknown,"Kids, Music",Unknown,,Music,1,1-Jun-11,Unknown,,,Unknown,Original,,G - All Ages,12108,17076,,0,3,57,,5
40471,Nozoki Kanojo,5.88,Hentai,Unknown,,OVA,Unknown,"Dec 27, 2019 to ?",Unknown,,,Nur,Original,,Rx - Hentai,Unknown,8745,,6,1009,1,,148
40472,Boku to Joi no Shinsatsu Nisshi The Animation,6.85,Hentai,Unknown,,OVA,1,20-Dec-19,Unknown,,,Unknown,Visual novel,,Rx - Hentai,Unknown,7515,,8,209,2180,,118
40473,Chou Futsuu Toshi Kashiwa Densetsu R,4.47,"Comedy, Fantasy",Unknown,,TV,10,"Jul 6, 2020 to Sep 28, 2020",Summer 2020,,,Super Normal Studio,Other,,Unknown,10929,7244,,3,263,397,,479
40474,Googuri Googuri,Unknown,"Fantasy, Music",Googuri Googuri,,Movie,1,2010,Unknown,,,Unknown,Original,,G - All Ages,14161,15974,,0,1,106,,6
40475,Ringing City,Unknown,"Dementia, Music",Unknown,,Movie,1,3-Mar-17,Unknown,,,Unknown,Original,,G - All Ages,11714,15558,,0,7,110,,8
40476,Atomic World,Unknown,"Dementia, Music",Unknown,,Movie,1,2009,Unknown,,,Unknown,Original,,PG - Children,13353,15543,,0,4,119,,7
40477,Curry Meshi x Zombieland Saga,5.89,"Music, Supernatural",Unknown,,Special,1,3-Oct-19,Unknown,,,Unknown,Original,,G - All Ages,8540,6121,,2,234,2543,,102
40478,Kamiusagi Rope x Ricordi,Unknown,"Comedy, Slice of Life",Unknown,,ONA,3,"Apr 26, 2019 to Oct 2, 2019",Unknown,,,Unknown,Original,,G - All Ages,14835,15860,,0,5,58,,22
40479,Karrimor Mountain Club 2,Unknown,"Adventure, Slice of Life",Karrimor Mountain Club 2,,ONA,3,14-Apr-19,Unknown,,,Unknown,Original,,G - All Ages,14896,16638,,0,5,53,,20
40480,Sound & Fury,6.12,"Sci-Fi, Music, Samurai",Sound & Fury,,Music,1,27-Sep-19,Unknown,,,Unknown,Music,,R - 17+ (violence & profanity),7740,9542,,4,31,1159,,31
40482,Osu no Buu-chan,Unknown,"Comedy, Kids, Fantasy",Unknown,,Special,3,6-Oct-19,Unknown,,,Unknown,Original,,G - All Ages,11408,16741,,0,6,35,,20
40483,Murenase! Seton Gakuen,7.08,"Comedy, School",Seton Academy:Join the Pack!,,TV,12,"Jan 7, 2020 to Mar 24, 2020",Winter 2020,,,Studio Gokumi,Manga,,PG-13 - Teens 13 or older,3297,1179,,477,13505,74782,,6081
40484,Chuanyue Huoxian: Youling Jihua,Unknown,"Action, Game, Military, Police, Shounen",CrossFire:Project Ghost,,ONA,13,"Jul 12, 2019 to 2019",Unknown,,,Unknown,Game,,PG-13 - Teens 13 or older,13669,15655,,0,12,40,,20
40485,Strike the Blood IV,7.05,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",Unknown,,OVA,12,"Apr 8, 2020 to Jun 30, 2021",Unknown,,,Connect,Light novel,,R+ - Mild Nudity,3438,2411,,166,14723,8,,897
40486,Strike the Blood: Kieta Seisou-hen,6.89,"Action, Harem, Supernatural, Ecchi, Vampire, Fantasy",Unknown,,OVA,1,29-Jan-20,Unknown,,,Connect,Light novel,,R+ - Mild Nudity,4064,4187,,27,643,8077,,111
40487,Eily wa Ou-sama!,Unknown,"Comedy, Magic, Fantasy",Unknown,,TV,10,"Oct 8, 2019 to Dec 10, 2019",Fall 2019,,,Unknown,Original,,G - All Ages,13893,14007,,0,30,25,,84
40488,Futsal Boys!!!!!,Unknown,Sports,Unknown,,ONA,Unknown,2021 to ?,Unknown,,,Diomedéa,Other,,Unknown,Unknown,9905,,5,0,0,,0
40489,Sword Art Online: Alicization - War of Underworld Reflection,6.75,"Action, Game, Adventure, Romance, Fantasy",Unknown,,Special,1,6-Oct-19,Unknown,,,A-1 Pictures,Light novel,,R - 17+ (violence & profanity),4667,2700,,103,1837,23891,,549
40491,Hyperventilation,7.16,"Drama, Romance, Shounen Ai",Unknown,,ONA,6,11-Oct-17,Unknown,,,Unknown,Web manga,,R+ - Mild Nudity,2944,5415,,84,311,5202,,54
40495,Tayo-ui Gonglyong Eodeubencheo,Unknown,"Cars, Historical, Kids",Tayo's Dino Kingdom Adventure,,Special,1,"Sep, 2019",Unknown,,,Unknown,Original,,G - All Ages,12395,16948,,0,3,30,,23
40496,"Maou Gakuin no Futekigousha: Shijou Saikyou no Maou no Shiso, Tensei shite Shison-tachi no Gakkou e",7.34,"Action, Demons, Magic, Fantasy, School",The Misfit of Demon King Academy,,TV,13,"Jul 4, 2020 to Sep 26, 2020",Summer 2020,,,SILVER LINK.,Light novel,,R - 17+ (violence & profanity),2177,377,,3057,48873,236529,,9563
40497,Mahouka Koukou no Rettousei: Raihousha-hen,7.31,"Action, Sci-Fi, Supernatural, Magic, Romance, School",The Irregular at Magic High School:Visitor Arc,,TV,13,"Oct 4, 2020 to Dec 27, 2020",Fall 2020,,,8bit,Light novel,,PG-13 - Teens 13 or older,2310,742,,1209,40057,76107,,4668
40499,Feed,Unknown,"Dementia, Music",Unknown,,Movie,1,2016,Unknown,,,Unknown,Original,,PG - Children,13947,16620,,0,2,87,,6
40502,Yanoya,Unknown,Music,Unknown,,Music,1,15-May-11,Unknown,,,Unknown,Original,,G - All Ages,12959,16633,,0,2,84,,5
40504,Major 2nd (TV) 2nd Season,7.6,"Comedy, Sports, Drama, Shounen",Unknown,,TV,25,"Apr 4, 2020 to Nov 7, 2020",Spring 2020,,,OLM,Manga,,PG-13 - Teens 13 or older,1272,4376,,70,3042,5440,,326
40506,Shadowverse (TV),5.09,"Game, Fantasy",Unknown,,TV,Unknown,"Apr 7, 2020 to ?",Spring 2020,,,Zexcs,Card game,,PG - Children,10501,4901,,26,3697,1,,2322
40507,Arifureta Shokugyou de Sekai Saikyou 2nd Season,Unknown,"Action, Adventure, Harem, Fantasy",Unknown,,TV,Unknown,Unknown,Unknown,,,Unknown,Light novel,,PG-13 - Teens 13 or older,Unknown,1611,,986,4,0,,1
40508,Anata no Koe,Unknown,"Music, Slice of Life, Kids",Unknown,,Music,1,2-Oct-17,Unknown,,,Unknown,Original,,G - All Ages,13262,15743,,1,4,107,,8
40509,Kimi no Tonari ni Itai Kara,Unknown,"Music, Kids, School",Unknown,,Music,1,1-Aug-19,Unknown,,,Unknown,Original,,G - All Ages,15011,16421,,0,0,90,,6
40513,Nami yo Kiitekure,7.37,"Comedy, Drama, Romance, Seinen","Wave, Listen to Me!",,TV,12,"Apr 4, 2020 to Jun 20, 2020",Spring 2020,,,Sunrise,Manga,,R - 17+ (violence & profanity),2033,2052,,99,6921,22378,,4517
40515,Nihon Chinbotsu 2020,6.43,"Sci-Fi, Drama",Japan Sinks:2020,,ONA,10,9-Jul-20,Unknown,,,Science SARU,Novel,,R - 17+ (violence & profanity),6248,1537,,247,4740,54233,,3917
40517,Ano Hi no Kokoro wo Toraete,6.01,"Sci-Fi, Drama",Unknown,,ONA,1,23-Oct-19,Unknown,,,Sunrise,Original,,G - All Ages,8196,10100,,2,51,648,,37
40519,Youma Shoukan e Youkoso,6.6,"Hentai, Demons, Supernatural, Fantasy",Unknown,,OVA,2,"Feb 7, 2020 to Mar 6, 2020",Unknown,,,Unknown,Visual novel,,Rx - Hentai,Unknown,6963,,29,397,2280,,145
40520,Chii-chan Kaihatsu Nikki,6.27,Hentai,Unknown,,OVA,Unknown,"Jan 31, 2020 to ?",Unknown,,,Unknown,Manga,,Rx - Hentai,Unknown,7997,,5,1310,4,,204
40521,Kiss Hug,6.65,Hentai,Unknown,,OVA,2,"Dec 27, 2019 to Feb 28, 2020",Unknown,,,Unknown,Manga,,Rx - Hentai,Unknown,6482,,23,1681,1129,,261
40523,"Yamasuki, Yamazaki",Unknown,"Dementia, Music",YAMASUKI YAMAZAKI,,Music,1,"Jan, 2013",Unknown,,,Unknown,Music,,R+ - Mild Nudity,12956,16562,,0,1,92,,5
40526,"Dragon, Ie wo Kau.",Unknown,"Comedy, Fantasy, Shounen",Unknown,,TV,Unknown,"Apr, 2021 to ?",Spring 2021,,,Signal.MD,Manga,,Unknown,Unknown,5758,,25,0,0,,0
40527,Smile,Unknown,"Kids, Music",Unknown,,Music,1,2-Jun-93,Unknown,,,Unknown,Original,,G - All Ages,12093,16871,,0,2,67,,6
40529,No Guns Life 2nd Season,7.05,"Action, Sci-Fi, Drama, Seinen",No Guns Life,,TV,12,"Jul 10, 2020 to Sep 25, 2020",Summer 2020,,,Madhouse,Manga,,PG-13 - Teens 13 or older,3434,2111,,60,6190,22028,,1673
40530,Jaku-Chara Tomozaki-kun,7.01,"Drama, Romance, School",Bottom-Tier Character Tomozaki,,TV,12,"Jan 8, 2021 to ?",Winter 2021,,,Project No.9,Light novel,,PG-13 - Teens 13 or older,3614,1227,,932,70206,21,,3955
40531,Akai Yama Aoi Yama Shiroi Yama,Unknown,"Kids, Music",Unknown,,Music,1,3-Oct-74,Unknown,,,Unknown,Music,,G - All Ages,13245,16054,,0,1,100,,14
40532,Appare-Ranman!,7.33,"Cars, Comedy, Historical",APPARE-RANMAN!,,TV,13,"Apr 10, 2020 to Sep 25, 2020",Spring 2020,,,P.A. Works,Original,,PG-13 - Teens 13 or older,2185,1531,,360,14085,32245,,5333
40539,Ichigo no Hanayome-san,Unknown,"Kids, Music",Unknown,,Music,1,2-Jun-77,Unknown,,,Unknown,Original,,G - All Ages,14557,17137,,0,2,40,,12
40540,Sword Art Online: Alicization - War of Underworld 2nd Season,7.42,"Action, Game, Adventure, Romance, Fantasy",Sword Art Online Alicization War of Underworld Part 2,,TV,11,"Jul 12, 2020 to Sep 20, 2020",Summer 2020,,,A-1 Pictures,Light novel,,R - 17+ (violence & profanity),1847,437,,3140,35168,201021,,5384
40542,Saiki Kusuo no Ψ-nan: Ψ-shidou-hen,8.14,"Slice of Life, Comedy, Supernatural, School, Shounen",The Disastrous Life of Saiki K.:Reawakened,,ONA,6,30-Dec-19,Unknown,,,"J.C.Staff, Egg Firm",Manga,,PG-13 - Teens 13 or older,368,1300,,282,3775,86663,,542
40543,King of Prism All Stars: Prism Show☆Best Ten,Unknown,"Music, Shoujo",Unknown,,Movie,1,10-Jan-20,Unknown,,,Unknown,Original,,PG-13 - Teens 13 or older,15050,17525,,1,9,30,,2
40550,Assault Lily: Bouquet,6.46,"Action, Magic, Fantasy",Unknown,,TV,12,"Oct 2, 2020 to Dec 25, 2020",Fall 2020,,,Shaft,Other,,PG-13 - Teens 13 or older,6078,2178,,267,9392,15541,,5685
40552,Soushunfu,Unknown,"Kids, Music",Unknown,,Music,1,7-Feb-79,Unknown,,,Unknown,Music,,G - All Ages,12219,17289,,0,1,27,,13
40553,Watashi no Ningyou,Unknown,"Kids, Music",Unknown,,Music,1,1-Oct-86,Unknown,,,Unknown,Original,,G - All Ages,12832,17286,,0,2,27,,17
40554,"""Uchuu Senkan Yamato"" to Iu Jidai: Seireki 2202-nen no Sentaku",Unknown,"Action, Military, Sci-Fi, Space, Drama",Unknown,,Movie,1,Unknown,Unknown,,,Unknown,Original,,PG-13 - Teens 13 or older,13153,8371,,6,11,28,,6
40555,Heart Chrome feat. Anon & Kanon,Unknown,Music,Unknown,,Music,1,25-Apr-14,Unknown,,,Unknown,Original,,G - All Ages,14305,16501,,0,3,90,,2
40556,Electric Love feat. Hatsune Miku,5.84,Music,Unknown,,Music,1,26-Sep-10,Unknown,,,Unknown,Original,,G - All Ages,8719,13219,,0,6,286,,4
40557,Sweet Devil feat. Hatsune Miku,6.07,Music,Unknown,,Music,1,5-Nov-11,Unknown,,,Unknown,Unknown,,G - All Ages,7961,13258,,0,4,280,,4
40558,Little Scarlet Bad Girl feat. Hatsune Miku,5.93,Music,Unknown,,Music,1,22-Jul-15,Unknown,,,Unknown,Original,,G - All Ages,8455,14189,,0,6,200,,5
40559,TRAPxTRAP feat. Hatsune Miku,5.66,Music,Unknown,,Music,1,25-Jan-13,Unknown,,,Unknown,Original,,G - All Ages,9279,14009,,0,5,214,,4
40560,Baby Maniacs feat. Hatsune Miku,5.63,Music,Unknown,,Music,1,21-Dec-11,Unknown,,,Unknown,Original,,G - All Ages,9333,13294,,1,4,260,,9
40562,Otanjoubi Omedetou,Unknown,"Kids, Music",Unknown,,Music,1,2-Feb-88,Unknown,,,Unknown,Original,,G - All Ages,11415,16844,,0,1,74,,7
40564,Blue Star feat. Hatsune Miku,5.83,Music,Unknown,,Music,1,13-May-16,Unknown,,,Unknown,Original,,G - All Ages,8743,13246,,0,4,275,,7
40567,Mashin Eiyuuden Wataru: Shichikon no Ryuujinmaru,Unknown,"Action, Adventure, Comedy, Mecha, Sci-Fi, Shounen",Unknown,,ONA,9,"Apr 10, 2020 to Nov 20, 2020",Unknown,,,Studio Live,Other,,G - All Ages,15448,12518,,3,61,53,,58
40568,Yin Yang Shi: Ping An Wu Yu 2nd Season,Unknown,"Slice of Life, Comedy, Historical, Demons, Supernatural",Unknown,,ONA,12,"Jun 26, 2019 to Oct 26, 2019",Unknown,,,"Blade, Thundray",Game,,PG-13 - Teens 13 or older,12996,12424,,1,40,117,,25
40569,Raison d'être,7.43,Music,raison d’etre,,Music,1,11-Oct-19,Unknown,,,Enishiya,Original,,PG-13 - Teens 13 or older,1804,9175,,8,23,1562,,11
40570,The Peak,Unknown,"Kids, Fantasy",The Peak,,ONA,1,26-Sep-19,Unknown,,,Marza Animation Planet,Original,,G - All Ages,12480,16761,,0,4,71,,12
40571,Majo no Tabitabi,7.57,"Adventure, Magic, Fantasy",Wandering Witch:The Journey of Elaina,,TV,12,"Oct 2, 2020 to Dec 18, 2020",Fall 2020,,,C2C,Light novel,,PG-13 - Teens 13 or older,1376,743,,1819,38728,83078,,7332
40573,Sotsugyou Mae: 10-hi de 100 no Dekigoto,Unknown,"Kids, Music",Unknown,,Music,1,2-Feb-89,Unknown,,,Unknown,Original,,G - All Ages,12211,16967,,0,1,64,,8
40576,Watashi to Piano,Unknown,"Kids, Music",Unknown,,Music,1,5-Apr-91,Unknown,,,Unknown,Original,,G - All Ages,12835,17024,,0,1,56,,10
40578,Lupin III: Prison of the Past,6.84,"Action, Adventure, Mystery, Comedy, Seinen",Unknown,,Special,1,29-Nov-19,Unknown,,,TMS Entertainment,Manga,,PG-13 - Teens 13 or older,4276,8076,,2,82,1048,,41
40582,Omoide Onigiri,Unknown,"Kids, Music",Unknown,,Music,1,1-Dec-92,Unknown,,,Unknown,Original,,G - All Ages,11343,17045,,0,1,54,,9
40586,"Slime Taoshite 300-nen, Shiranai Uchi ni Level Max ni Nattemashita",Unknown,"Comedy, Fantasy",Unknown,,TV,Unknown,"Apr 10, 2021 to ?",Spring 2021,,,Revoroot,Light novel,,Unknown,Unknown,2854,,165,4,0,,0
40587,Precure Miracle Leap Movie: Minna to no Fushigi na Ichinichi,6.97,"Action, Fantasy, Magic, Shoujo",Unknown,,Movie,1,31-Oct-20,Unknown,,,Unknown,Original,,G - All Ages,3732,9677,,4,28,286,,28
40590,Utawarerumono: Futari no Hakuoro,Unknown,"Action, Drama, Fantasy",Unknown,,TV,Unknown,Unknown,Unknown,,,Unknown,Visual novel,,PG-13 - Teens 13 or older,Unknown,5803,,10,0,0,,0
40591,Kaguya-sama wa Kokurasetai?: Tensai-tachi no Renai Zunousen,8.74,"Comedy, Psychological, Romance, School, Seinen",Kaguya-sama:Love is War Season 2,,TV,12,"Apr 11, 2020 to Jun 27, 2020",Spring 2020,,,A-1 Pictures,Manga,,PG-13 - Teens 13 or older,33,151,,14682,74635,443172,,4344
40593,Furusato no Gogatsu,Unknown,"Kids, Music",Unknown,,Music,1,4-Apr-95,Unknown,,,Unknown,Original,,G - All Ages,14002,17248,,0,3,23,,17
40594,Tatoeba Last Dungeon Mae no Mura no Shounen ga Joban no Machi de Kurasu Youna Monogatari,6.75,"Adventure, Fantasy",Suppose a Kid from the Last Dungeon Boonies moved to a starter town?,,TV,12,"Jan 4, 2021 to ?",Winter 2021,,,LIDENFILMS,Light novel,,Unknown,4663,1291,,622,75168,11,,4907
40595,"Kimi to Boku no Saigo no Senjou, Aruiwa Sekai ga Hajimaru Seisen",6.54,"Action, Military, Romance, Fantasy",Our Last Crusade or the Rise of a New World,,TV,12,"Oct 7, 2020 to Dec 23, 2020",Fall 2020,,,SILVER LINK.,Light novel,,PG-13 - Teens 13 or older,5680,1016,,948,29196,59565,,9183
40597,Sol Levante,5.07,"Action, Fantasy",Unknown,,ONA,1,2-Apr-20,Unknown,,,Production I.G,Original,,PG-13 - Teens 13 or older,10529,4717,,6,209,8402,,94
40598,Itekoma Hits,Unknown,"Music, Dementia, Psychological",Itekoma Hits,,Music,1,4-Jun-19,Unknown,,,Unknown,Original,,PG-13 - Teens 13 or older,14648,16178,,0,1,108,,5
40599,Natane Shigure,Unknown,"Kids, Music",Unknown,,Music,1,5-Feb-03,Unknown,,,Unknown,Original,,G - All Ages,11092,16904,,0,1,67,,7
40600,Obaachan Moshikashite,Unknown,"Kids, Music",Unknown,,Music,1,1-Apr-05,Unknown,,,Unknown,Original,,G - All Ages,11248,16999,,0,1,63,,8
40602,7 Seeds 2nd Season,7.17,"Sci-Fi, Adventure, Mystery, Psychological, Drama, Romance, Shoujo",Unknown,,ONA,12,26-Mar-20,Unknown,,,"Gonzo, Studio Kai",Manga,,R+ - Mild Nudity,2893,2889,,64,1139,22039,,492
40603,My Boy,Unknown,"Kids, Music, Romance",Unknown,,Music,1,2-Jun-86,Unknown,,,Unknown,Original,,G - All Ages,15720,16783,,0,1,80,,8
40608,Muv-Luv Alternative,Unknown,"Action, Military, Sci-Fi, Drama, Mecha",Unknown,,TV,Unknown,"Oct, 2021 to ?",Fall 2021,,,Unknown,Visual novel,,R+ - Mild Nudity,Unknown,7092,,25,0,0,,0
40610,Healin' Good♡Precure,6.88,"Action, Magic, Fantasy, Shoujo",Healin' Good Pretty Cure,,TV,45,"Feb 2, 2020 to Feb 21, 2021",Winter 2020,,,Toei Animation,Original,,G - All Ages,4091,5931,,49,2412,433,,478
40612,Pokke,Unknown,"Kids, Music",Unknown,,Music,1,1-Oct-15,Unknown,,,Unknown,Original,,G - All Ages,11558,16998,,0,1,62,,7
40613,Altered Carbon: Resleeved,6.56,"Action, Sci-Fi, Drama",Unknown,,ONA,1,19-Mar-20,Unknown,,,Anima,Other,,R - 17+ (violence & profanity),5551,5952,,7,187,4526,,96
40615,Umibe no Étranger,Unknown,"Slice of Life, Romance, Shounen Ai",Unknown,,Movie,1,11-Sep-20,Unknown,,,Studio Hibari,Manga,,Unknown,12716,3412,,93,538,150,,52
